Index,Title,Sentiment,Class,Entity1 
506,  Magnussen aurait intéressé McLaren pour l'IndyCar  ,0.08870967741935486,Neutral,Magnussen
506,,0.08870967741935486,,McLaren
506,,0.08870967741935486,,
507,  Racing Point dénonce les réprimandes de Pérez  ,0.06609375,Neutral,Racing Point
507,,0.06609375,,
507,,0.06609375,,
508,  En images - Le jour où Hamilton a dépassé Schumacher  ,0.13833333333333334,Neutral,Hamilton
508,,0.13833333333333334,,
508,,0.13833333333333334,,
509,  Les notes du Grand Prix du Portugal 2020  ,0.13047619047619047,Neutral,
509,,0.13047619047619047,,
509,,0.13047619047619047,,
510,"  Transferts F1 : Red Bull admet ""une situation très inhabituelle""  ",0.07340909090909092,Neutral,Red Bull
510,,0.07340909090909092,,
510,,0.07340909090909092,,
511,"  Norris : ""Stroll ne semble pas apprendre de ce qu'il fait""  ",0.03938775510204083,Neutral,Norris
511,,0.03938775510204083,,Stroll
511,,0.03938775510204083,,
512,  Räikkönen pas récompensé malgré un premier tour dément  ,0.0,Neutral,
512,,0.0,,
512,,0.0,,
513,  Ferrari veut discuter de 2026 avant de penser au gel des moteurs  ,0.15527027027027027,Positive,Ferrari
513,,0.15527027027027027,,
513,,0.15527027027027027,,
514,"  Verstappen : ""Pérez s'est sorti tout seul""  ",0.14961538461538454,Neutral,Verstappen
514,,0.14961538461538454,,
514,,0.14961538461538454,,
515,"  Ferrari : ""Les voitures de Vettel et Leclerc sont identiques""  ",0.07908333333333335,Neutral,Leclerc
515,,0.07908333333333335,,Vettel
515,,0.07908333333333335,,Ferrari
516,"  Ocon devance Ricciardo : ""C'est bon signe pour la fin de saison""  ",0.2183311688311689,Positive,Ricciardo
516,,0.2183311688311689,,Ocon
516,,0.2183311688311689,,
517,"  Pierre Gasly, cinquième : ""J'ai vraiment kiffé""  ",0.15844202898550733,Positive,Gasly
517,,0.15844202898550733,,
517,,0.15844202898550733,,
518,  Et Carlos Sainz mena le Grand Prix du Portugal !  ,0.13636363636363635,Neutral,Sainz
518,,0.13636363636363635,,
518,,0.13636363636363635,,
519,"  Leclerc : ""C'était la meilleure Ferrari de la saison""  ",0.08811594202898548,Neutral,Leclerc
519,,0.08811594202898548,,Ferrari
519,,0.08811594202898548,,
520,"  Hamilton et sa crampe : ""Je levais le pied en ligne droite""  ",0.19470588235294117,Positive,Hamilton
520,,0.19470588235294117,,
520,,0.19470588235294117,,
521,  Championnat - La marche royale de Lewis Hamilton  ,0.20238095238095238,Positive,Hamilton
521,,0.20238095238095238,,
521,,0.20238095238095238,,
522,"  Sergio Pérez élu ""Pilote du Jour"" du GP du Portugal 2020  ",0.178,Positive,
522,,0.178,,
522,,0.178,,
523,  GP du Portugal : les meilleurs tours en course  ,0.198,Positive,
523,,0.198,,
523,,0.198,,
524,"  Course - Hamilton écrase tout, nouveau record absolu !  ",0.11180555555555559,Neutral,Hamilton
524,,0.11180555555555559,,
524,,0.11180555555555559,,
525,  LIVE F1 - Suivez le Grand Prix du Portugal en direct  ,0.061710526315789466,Neutral,
525,,0.061710526315789466,,
525,,0.061710526315789466,,
526,"  Grosjean : ""La Haas 2020 est une catastrophe pour moi""  ",0.052666666666666674,Neutral,Grosjean
526,,0.052666666666666674,,Haas
526,,0.052666666666666674,,
527,  La sortie des stands inquiète pour la course à Portimão  ,0.10859374999999998,Neutral,
527,,0.10859374999999998,,
527,,0.10859374999999998,,
528,  La FIA parle d'un incident inédit survenu à Portimão  ,0.16134615384615383,Positive,
528,,0.16134615384615383,,
528,,0.16134615384615383,,
529,  La grille de départ du Grand Prix du Portugal  ,0.0,Neutral,
529,,0.0,,
529,,0.0,,
530,  Duels en qualifications : le point après le GP du Portugal  ,0.1694736842105263,Positive,
530,,0.1694736842105263,,
530,,0.1694736842105263,,
531,  Petrov doit renoncer à son rôle de commissaire à Portimão  ,0.1716666666666667,Positive,
531,,0.1716666666666667,,
531,,0.1716666666666667,,
532,  Pérez réprimandé pour avoir gêné Gasly  ,-0.037,Negative,Gasly
532,,-0.037,,
532,,-0.037,,
533,  Leclerc performant en qualifications à Portimão  ,0.0,Neutral,Leclerc
533,,0.0,,
533,,0.0,,
534,"  Verstappen : ""On ne peut pas attaquer, on pilote sur la glace""  ",0.06483695652173911,Neutral,Verstappen
534,,0.06483695652173911,,
534,,0.06483695652173911,,
535,  Il a manqué une minute à Ricciardo pour reprendre la piste  ,0.029631147540983616,Neutral,Ricciardo
535,,0.029631147540983616,,
535,,0.029631147540983616,,
536,"  Hamilton en pole : ""Si vous saviez à quel point c'était dur !""  ",0.16520338983050847,Positive,Hamilton
536,,0.16520338983050847,,
536,,0.16520338983050847,,
537,"  Dernier de la Q2, Vettel assume le choix des pneus mediums  ",0.09514285714285713,Neutral,Vettel
537,,0.09514285714285713,,
537,,0.09514285714285713,,
538,"  Qualifs - Et à la fin, c'est Hamilton en pole  ",0.1897959183673469,Positive,Hamilton
538,,0.1897959183673469,,
538,,0.1897959183673469,,
539,  Le début des qualifications reporté à Portimão  ,0.13799999999999998,Neutral,
539,,0.13799999999999998,,
539,,0.13799999999999998,,
540,  Vendre Woking : bonne décision ou jeu dangereux pour McLaren ?  ,0.05699999999999998,Neutral,McLaren
540,,0.05699999999999998,,
540,,0.05699999999999998,,
541,  EL3 - Verstappen et Gasly en embuscade derrière Mercedes  ,0.10999999999999997,Neutral,Gasly
541,,0.10999999999999997,,Verstappen
541,,0.10999999999999997,,Mercedes
542,  Vettel est ravi de rouler à Portimão  ,0.0,Neutral,Vettel
542,,0.0,,
542,,0.0,,
543,  Limites de piste : la FIA assouplit les règles à Portimão  ,0.07888157894736843,Neutral,
543,,0.07888157894736843,,
543,,0.07888157894736843,,
544,  Leclerc satisfait de sa première journée à Portimão  ,0.0,Neutral,Leclerc
544,,0.0,,
544,,0.0,,
545,  Renault averti par les commissaires à Portimão  ,0.0832,Neutral,Renault
545,,0.0832,,
545,,0.0832,,
546,  GP du Portugal F1 - Programme TV et guide d'avant-course  ,0.11282051282051284,Neutral,
546,,0.11282051282051284,,
546,,0.11282051282051284,,
547,"  Hamilton déplore une sensation ""horrible"" à Portimão  ",0.04167307692307693,Neutral,Hamilton
547,,0.04167307692307693,,
547,,0.04167307692307693,,
548,  Verstappen et Stroll échappent à une sanction  ,0.11500000000000002,Neutral,Verstappen
548,,0.11500000000000002,,Stroll
548,,0.11500000000000002,,
549,  Verstappen et Stroll chez les commissaires après leur accrochage  ,0.09064516129032262,Neutral,Verstappen
549,,0.09064516129032262,,Stroll
549,,0.09064516129032262,,
550,"  EL2 - Bottas en tête, Gasly en feu, Verstappen en colère  ",0.17632352941176477,Positive,Gasly
550,,0.17632352941176477,,Verstappen
550,,0.17632352941176477,,Bottas
551,  Yuki Tsunoda pourrait avoir sa chance en EL1  ,0.12242857142857146,Neutral,
551,,0.12242857142857146,,
551,,0.12242857142857146,,
552,"  Gasly : Battre Ferrari avec AlphaTauri n'est ""pas infaisable""  ",0.11147321428571426,Neutral,Gasly
552,,0.11147321428571426,,Ferrari
552,,0.11147321428571426,,AlphaTauri
553,  Photos - Grande première pour les F1 en piste à Portimão  ,-0.025,Negative,
553,,-0.025,,
553,,-0.025,,
554,  EL1 - Bottas devance Hamilton à Portimão  ,0.10352941176470591,Neutral,Hamilton
554,,0.10352941176470591,,Bottas
554,,0.10352941176470591,,
555,  Hamilton : un nouveau contrat probable mais pas prioritaire  ,0.1688235294117647,Positive,Hamilton
555,,0.1688235294117647,,
555,,0.1688235294117647,,
556,  Ferrari va tester un fond plat 2021 à Portimão  ,0.03548387096774192,Neutral,Ferrari
556,,0.03548387096774192,,
556,,0.03548387096774192,,
557,  Mercedes va rouler sans le DAS à Portimão  ,0.10414285714285715,Neutral,Mercedes
557,,0.10414285714285715,,
557,,0.10414285714285715,,
558,"  Vettel veut terminer son aventure Ferrari avec ""dignité""  ",0.10862500000000003,Neutral,Vettel
558,,0.10862500000000003,,Ferrari
558,,0.10862500000000003,,
559,  Photos - Le paddock F1 découvre Portimão  ,0.105,Neutral,
559,,0.105,,
559,,0.105,,
560,"  Ocon et Renault : 2020, la pire année pour s'intégrer ?  ",0.1738359375,Positive,Ocon
560,,0.1738359375,,Renault
560,,0.1738359375,,
561,  Russell assure qu'il sera chez Williams en 2021 malgré la rumeur Pérez  ,0.09977777777777778,Neutral,Russell
561,,0.09977777777777778,,Williams
561,,0.09977777777777778,,
562,"  Grosjean : ""Je pense que j'avais encore ma place en F1""  ",0.08480468750000002,Neutral,Grosjean
562,,0.08480468750000002,,
562,,0.08480468750000002,,
563,"  Le Portugal, terre de spectacle pour la F1  ",0.11388888888888887,Neutral,
563,,0.11388888888888887,,
563,,0.11388888888888887,,
564,  Mick Schumacher en pole pour un volant en F1 ?  ,0.0,Neutral,
564,,0.0,,
564,,0.0,,
565,"   McLaren croit ""fermement"" à son nouveau concept aéro  ",0.22595454545454546,Positive,McLaren
565,,0.22595454545454546,,
565,,0.22595454545454546,,
566,"  Cette fois-ci Hülkenberg est prêt, au cas où...  ",0.12299999999999997,Neutral,
566,,0.12299999999999997,,
566,,0.12299999999999997,,
567,  Haas F1 : Magnussen annonce lui aussi son départ  ,0.16896551724137931,Positive,Magnussen
567,,0.16896551724137931,,Haas
567,,0.16896551724137931,,
568,  Romain Grosjean annonce qu'il va quitter Haas F1  ,0.14484848484848484,Neutral,Grosjean
568,,0.14484848484848484,,Haas
568,,0.14484848484848484,,
569,  Renault organise quatre jours d'essais pour ses jeunes pilotes  ,0.12434782608695653,Neutral,Renault
569,,0.12434782608695653,,
569,,0.12434782608695653,,
570,  Ferrari au GP du Portugal avec un diffuseur évolué  ,0.10766666666666666,Neutral,Ferrari
570,,0.10766666666666666,,
570,,0.10766666666666666,,
571,  Le GP du Portugal abaisse le nombre de spectateurs autorisés  ,0.10285714285714287,Neutral,
571,,0.10285714285714287,,
571,,0.10285714285714287,,
572,"  Russell : Pas de ""changements soudains et rapides"" chez Williams  ",0.16560975609756096,Positive,Russell
572,,0.16560975609756096,,Williams
572,,0.16560975609756096,,
573,"  Pour Russell, les limites de piste seront un problème à Portimão  ",0.15762500000000002,Positive,Russell
573,,0.15762500000000002,,
573,,0.15762500000000002,,
574,  Pourquoi le Vietnam a annulé une course qui n'aurait pas eu lieu  ,0.14867346938775508,Neutral,
574,,0.14867346938775508,,
574,,0.14867346938775508,,
575,  Les pilotes F1 ravis du retour des graviers à Spa  ,0.20047619047619047,Positive,
575,,0.20047619047619047,,
575,,0.20047619047619047,,
576,  Enfin le bon timing dans la carrière d'Alonso ?  ,0.181,Positive,
576,,0.181,,
576,,0.181,,
577,  Vidéo - Le test d'Alonso avec Renault en images  ,0.2275,Positive,Renault
577,,0.2275,,
577,,0.2275,,
578,"  Pour Binotto, Ferrari va désormais dans la bonne direction  ",0.2417777777777777,Positive,Ferrari
578,,0.2417777777777777,,
578,,0.2417777777777777,,
579,  Pirelli prépare un test de pneus prototypes crucial à Portimão  ,0.08398412698412704,Neutral,
579,,0.08398412698412704,,
579,,0.08398412698412704,,
580,  Charles Leclerc : les temps forts d'une jeune carrière  ,0.0,Neutral,Leclerc
580,,0.0,,
580,,0.0,,
581,  Les secrets bien cachés de l'aileron avant Red Bull  ,0.08352941176470588,Neutral,Red Bull
581,,0.08352941176470588,,
581,,0.08352941176470588,,
582,"  Mercedes a stoppé le développement de la W11 ""il y a longtemps""  ",0.07938888888888888,Neutral,Mercedes
582,,0.07938888888888888,,
582,,0.07938888888888888,,
583,"  Renault doit maintenant rendre son équipe ""accro au succès""  ",0.21528301886792453,Positive,Renault
583,,0.21528301886792453,,
583,,0.21528301886792453,,
584,  Volant de Hamilton : Mercedes n'a pas craint pour la sécurité  ,0.1166,Neutral,Hamilton
584,,0.1166,,Mercedes
584,,0.1166,,
585,"  Le DAS est ""un bon outil"" mais ""ne change pas la donne""  ",0.01056944444444443,Neutral,
585,,0.01056944444444443,,
585,,0.01056944444444443,,
586,  Yuki Tsunoda bientôt en piste avec AlphaTauri  ,0.19216216216216217,Positive,AlphaTauri
586,,0.19216216216216217,,
586,,0.19216216216216217,,
587,"  Hülkenberg a fait ""un boulot fantastique"" pour Racing Point  ",0.15790697674418605,Positive,Racing Point
587,,0.15790697674418605,,
587,,0.15790697674418605,,
588,  Alonso a constaté les progrès du moteur Renault  ,0.1676666666666666,Positive,Renault
588,,0.1676666666666666,,
588,,0.1676666666666666,,
589,  En images : le retour d'Alonso en F1 avec Renault  ,0.23136666666666664,Positive,Renault
589,,0.23136666666666664,,
589,,0.23136666666666664,,
590,  Le bon résultat de Grosjean n'influencera pas la décision de Haas  ,0.14708474576271188,Neutral,Grosjean
590,,0.14708474576271188,,Haas
590,,0.14708474576271188,,
591,"  Alonso : ""La voiture est plus performante que moi pour le moment""  ",0.19646666666666665,Positive,
591,,0.19646666666666665,,
591,,0.19646666666666665,,
592,  Hülkenberg et Pérez sont des options crédibles pour Red Bull  ,0.11037735849056603,Neutral,Red Bull
592,,0.11037735849056603,,
592,,0.11037735849056603,,
593,  Häkkinen bluffé par Hamilton : la meilleure voiture ne suffit pas  ,0.24492307692307697,Positive,Hamilton
593,,0.24492307692307697,,
593,,0.24492307692307697,,
594,  Renault confirme le retour en piste d'Alonso aujourd'hui  ,0.08775000000000002,Neutral,Renault
594,,0.08775000000000002,,
594,,0.08775000000000002,,
595,  Les notes du Grand Prix de l'Eifel 2020  ,0.055526315789473694,Neutral,
595,,0.055526315789473694,,
595,,0.055526315789473694,,
596,  Le DAS arme fatale de Lewis Hamilton au restart ?  ,0.15621568627450977,Positive,Hamilton
596,,0.15621568627450977,,
596,,0.15621568627450977,,
597,  La F1 convie Honda à ses groupes de travail pour 2026  ,0.13736842105263158,Neutral,
597,,0.13736842105263158,,
597,,0.13736842105263158,,
598,"  Vettel a pris ""trop de risques"" sur le Nürburgring  ",0.0,Neutral,Vettel
598,,0.0,,
598,,0.0,,
599,  Moteur Renault : Norris a eu le même problème que Sainz à Spa  ,0.15545454545454543,Positive,Sainz
599,,0.15545454545454543,,Norris
599,,0.15545454545454543,,Renault
600,"  Hülkenberg : ""J'ai été très prudent"" au premier tour  ",0.2143981481481482,Positive,
600,,0.2143981481481482,,
600,,0.2143981481481482,,
601,  Voiture de sécurité au Nürburgring : les explications de la FIA  ,0.12926470588235295,Neutral,
601,,0.12926470588235295,,
601,,0.12926470588235295,,
602,"  Sainz, cinquième après 60 tours de souffrance au Nürburgring  ",0.11088235294117647,Neutral,Sainz
602,,0.11088235294117647,,
602,,0.11088235294117647,,
603,  Alonso attendu au volant de la Renault la semaine prochaine  ,0.09695652173913041,Neutral,Renault
603,,0.09695652173913041,,
603,,0.09695652173913041,,
604,  Red Bull explique l'abandon d'Albon au Nürburgring  ,0.002410256410256395,Neutral,Albon
604,,0.002410256410256395,,Red Bull
604,,0.002410256410256395,,
605,"  Bottas : ""Il faudrait un miracle"" pour croire encore au titre  ",0.1504827586206897,Positive,Bottas
605,,0.1504827586206897,,
605,,0.1504827586206897,,
606,"  Gasly sixième : ""C'était vraiment une super course""  ",0.16966666666666666,Positive,Gasly
606,,0.16966666666666666,,
606,,0.16966666666666666,,
607,"  Grosjean : ""Enfin, je ne suis plus dernier du classement !""  ",0.049020408163265305,Neutral,Grosjean
607,,0.049020408163265305,,
607,,0.049020408163265305,,
608,"  Hamilton égale Schumacher : ""C'est un honneur incroyable""  ",0.2233333333333333,Positive,Hamilton
608,,0.2233333333333333,,
608,,0.2233333333333333,,
609,"  Un podium pour Renault grâce à un tatouage ""fédérateur""  ",0.1674791666666667,Positive,Renault
609,,0.1674791666666667,,
609,,0.1674791666666667,,
610,"  Nico Hülkenberg élu ""Pilote du Jour"" du GP de l'Eifel 2020  ",0.08611111111111111,Neutral,
610,,0.08611111111111111,,
610,,0.08611111111111111,,
611,  Championnat - Hamilton toujours plus haut  ,0.17,Positive,Hamilton
611,,0.17,,
611,,0.17,,
612,  GP de l'Eifel : les meilleurs tours en course  ,0.215,Positive,
612,,0.215,,
612,,0.215,,
613,  Course - Hamilton rejoint Schumacher dans l'Histoire  ,0.07332524271844659,Neutral,Hamilton
613,,0.07332524271844659,,
613,,0.07332524271844659,,
614,  LIVE F1 - Suivez le GP de l'Eifel en direct  ,0.201875,Positive,
614,,0.201875,,
614,,0.201875,,
615,  Quand Mick Schumacher s'exprime dans un français impeccable  ,0.0,Neutral,
615,,0.0,,
615,,0.0,,
616,  Williams a pu tester son plan de roulage pour Imola  ,0.126578947368421,Neutral,Williams
616,,0.126578947368421,,
616,,0.126578947368421,,
617,  La grille de départ du Grand Prix de l'Eifel  ,0.0,Neutral,
617,,0.0,,
617,,0.0,,
618,  Stratégie - Les données avant la course du GP de l'Eifel 2020  ,0.06827272727272726,Neutral,
618,,0.06827272727272726,,
618,,0.06827272727272726,,
619,"  Ferrari ""sur la bonne voie"" avec la 4e place de Leclerc sur la grille  ",0.0,Neutral,Leclerc
619,,0.0,,Ferrari
619,,0.0,,
620,  Pourquoi Stroll a dû déclarer forfait au Nürburgring  ,0.1441,Neutral,Stroll
620,,0.1441,,
620,,0.1441,,
621,  Duels en qualifications : le point après le GP de l'Eifel  ,0.1844444444444444,Positive,
621,,0.1844444444444444,,
621,,0.1844444444444444,,
622,"  Sainz : ""Nous sommes très loin de nos objectifs""  ",0.13530303030303029,Neutral,Sainz
622,,0.13530303030303029,,
622,,0.13530303030303029,,
623,"  Pérez : Racing Point a ""foiré"" sa stratégie en qualifications  ",0.07566176470588235,Neutral,Racing Point
623,,0.07566176470588235,,
623,,0.07566176470588235,,
624,"  Bottas estime qu'il y a ""trop d'essais libres"" lors des Grands Prix  ",0.1479065040650407,Neutral,Bottas
624,,0.1479065040650407,,
624,,0.1479065040650407,,
625,  Hamilton voulait les pneus mediums pour le départ  ,0.06226923076923075,Neutral,Hamilton
625,,0.06226923076923075,,
625,,0.06226923076923075,,
626,  Verstappen déçu de ne pas avoir battu Mercedes pour la pole  ,0.14131481481481475,Neutral,Verstappen
626,,0.14131481481481475,,Mercedes
626,,0.14131481481481475,,
627,"  Hülkenberg : ""Je prenais un café avec un ami...""  ",0.12349999999999997,Neutral,
627,,0.12349999999999997,,
627,,0.12349999999999997,,
628,  Qualifs - Bottas bat nettement Hamilton et Verstappen  ,0.10713725490196077,Neutral,Hamilton
628,,0.10713725490196077,,Verstappen
628,,0.10713725490196077,,Bottas
629,  Hülkenberg remplace Stroll chez Racing Point au Nürburgring  ,0.11823529411764708,Neutral,Stroll
629,,0.11823529411764708,,Racing Point
629,,0.11823529411764708,,
630,  EL3 - Bottas en tête devant un Hamilton en difficulté  ,0.11397058823529412,Neutral,Hamilton
630,,0.11397058823529412,,Bottas
630,,0.11397058823529412,,
631,  Norris et Sainz avec des casques spéciaux au Nürburgring  ,0.2555263157894737,Positive,Sainz
631,,0.2555263157894737,,Norris
631,,0.2555263157894737,,
632,  Lance Stroll absent des EL3 et incertain pour le GP de l'Eifel  ,0.12142857142857144,Neutral,Stroll
632,,0.12142857142857144,,
632,,0.12142857142857144,,
633,  Le rachat du moteur Honda par Red Bull est-il envisageable ?  ,0.052777777777777785,Neutral,Red Bull
633,,0.052777777777777785,,
633,,0.052777777777777785,,
634,  GP de l'Eifel F1 - Programme TV et guide d'avant-course  ,0.07179999999999999,Neutral,
634,,0.07179999999999999,,
634,,0.07179999999999999,,
635,  Brouillard au Nürburgring : voici le plan de secours de la FIA  ,0.14666666666666667,Neutral,
635,,0.14666666666666667,,
635,,0.14666666666666667,,
636,"  Mick Schumacher : un week-end ""très précieux"", même sans rouler  ",0.22046666666666667,Positive,
636,,0.22046666666666667,,
636,,0.22046666666666667,,
637,"  EL2 annulés également, journée blanche au Nürburgring  ",0.1252,Neutral,
637,,0.1252,,
637,,0.1252,,
638,"  Nouveau cas de COVID chez Mercedes, six personnes de plus isolées  ",0.105,Neutral,Mercedes
638,,0.105,,
638,,0.105,,
639,  Les Essais Libres 1 annulés au Nürburgring  ,0.10888888888888888,Neutral,
639,,0.10888888888888888,,
639,,0.10888888888888888,,
640,  Le record des GP disputés ne représente rien pour Räikkönen  ,0.13863636363636364,Neutral,
640,,0.13863636363636364,,
640,,0.13863636363636364,,
641,"  Mick Schumacher n'aura rien à prouver en EL1, selon Leclerc  ",0.0,Neutral,Leclerc
641,,0.0,,
641,,0.0,,
642,"  Verstappen et le départ de Honda : ""On pouvait le sentir venir""  ",0.11228813559322035,Neutral,Verstappen
642,,0.11228813559322035,,
642,,0.11228813559322035,,
643,"  Stroll : L'incident avec Leclerc, ""très similaire"" à Albon/Hamilton  ",0.05865671641791045,Neutral,Hamilton
643,,0.05865671641791045,,Albon
643,,0.05865671641791045,,Leclerc
644,  Un cas positif au COVID-19 détecté chez Mercedes  ,0.071875,Neutral,Mercedes
644,,0.071875,,
644,,0.071875,,
645,  Ilott n'est pas sur la liste pour un baquet chez Haas  ,0.18515151515151512,Positive,Haas
645,,0.18515151515151512,,
645,,0.18515151515151512,,
646,"  Accord avec Red Bull ou non, Renault se concentrera sur Alpine  ",0.1657446808510639,Positive,Red Bull
646,,0.1657446808510639,,Renault
646,,0.1657446808510639,,
647,  Kimi Räikkönen en passe de rempiler chez Alfa Romeo  ,0.19437500000000005,Positive,Alfa Romeo
647,,0.19437500000000005,,
647,,0.19437500000000005,,
648,"  FIA : Avec le protocole COVID, il est possible de courir ""partout""  ",0.11842105263157891,Neutral,
648,,0.11842105263157891,,
648,,0.11842105263157891,,
649,"  Ricciardo : ""Non, je ne regrette pas"" de quitter Renault  ",0.12553571428571425,Neutral,Ricciardo
649,,0.12553571428571425,,Renault
649,,0.12553571428571425,,
650,"  Vettel : ""Des combats que je n'aurais pas dû mener"" chez Ferrari  ",0.10592105263157896,Neutral,Vettel
650,,0.10592105263157896,,Ferrari
650,,0.10592105263157896,,
651,  Pourquoi la course du Nürburgring s'appellera GP de l'Eifel  ,0.11092592592592591,Neutral,
651,,0.11092592592592591,,
651,,0.11092592592592591,,
652,  Le contrat de Verstappen ne contient pas de clause liée à Honda  ,0.09981481481481481,Neutral,Verstappen
652,,0.09981481481481481,,
652,,0.09981481481481481,,
653,"  Ricciardo : Le GP de l'Eifel pourrait être une ""course folle""  ",0.12714285714285709,Neutral,Ricciardo
653,,0.12714285714285709,,
653,,0.12714285714285709,,
654,"  F1 et Formule E devront un jour fusionner, selon l'ancien boss de Renault  ",0.14450331125827823,Neutral,Renault
654,,0.14450331125827823,,
654,,0.14450331125827823,,
655,"  Günther Steiner : Sans Domenicali, Haas ne serait pas en F1  ",0.259767441860465,Positive,Haas
655,,0.259767441860465,,
655,,0.259767441860465,,
656,  Vettel favorable à des courses de tourisme entre pilotes de F1  ,0.1443061224489796,Neutral,Vettel
656,,0.1443061224489796,,
656,,0.1443061224489796,,
657,  Pourquoi Honda pourrait ne jamais revenir en F1  ,0.11888888888888889,Neutral,
657,,0.11888888888888889,,
657,,0.11888888888888889,,
658,  Grosjean pas sûr d'être avantagé par son expérience au Nürburgring  ,0.27740000000000004,Positive,Grosjean
658,,0.27740000000000004,,
658,,0.27740000000000004,,
659,  Le GP de Turquie aura finalement lieu à huis clos  ,0.07339999999999999,Neutral,
659,,0.07339999999999999,,
659,,0.07339999999999999,,
660,  Sainz se gausse des blagues sur son départ chez Ferrari  ,0.1164,Neutral,Sainz
660,,0.1164,,Ferrari
660,,0.1164,,
661,  Ricciardo confiant : Renault peut désormais être compétitif partout  ,0.20214285714285712,Positive,Ricciardo
661,,0.20214285714285712,,Renault
661,,0.20214285714285712,,
662,  Fernando Alonso : pourquoi et comment il revient en F1  ,0.19307142857142856,Positive,
662,,0.19307142857142856,,
662,,0.19307142857142856,,
663,  Les restrictions COVID compliquent le travail sur les nouveaux circuits  ,0.12037999999999995,Neutral,
663,,0.12037999999999995,,
663,,0.12037999999999995,,
664,"  Après avoir ""touché le fond"", Ferrari a débuté sa relance à Sotchi  ",0.0,Neutral,Ferrari
664,,0.0,,
664,,0.0,,
665,  Horner : Sotchi a accentué les difficultés d'Albon  ,0.027604166666666662,Neutral,Albon
665,,0.027604166666666662,,
665,,0.027604166666666662,,
666,  Les Tecpro salués par les pilotes F1 après l'impressionnant crash en F2  ,0.22191489361702135,Positive,
666,,0.22191489361702135,,
666,,0.22191489361702135,,
667,  17 cas de coronavirus dans le paddock F1 en quinze jours  ,0.1690909090909091,Positive,
667,,0.1690909090909091,,
667,,0.1690909090909091,,
668,  Peut-on vraiment parler de suffisance chez Mercedes ?  ,0.15133333333333335,Positive,Mercedes
668,,0.15133333333333335,,
668,,0.15133333333333335,,
669,"  Quitter Ferrari ne serait ""pas très éthique"" pour Haas  ",0.07453488372093023,Neutral,Haas
669,,0.07453488372093023,,Ferrari
669,,0.07453488372093023,,
670,"  La W11 est la F1 ""la plus complète"" de Mercedes, selon Horner  ",0.13191176470588237,Neutral,Mercedes
670,,0.13191176470588237,,
670,,0.13191176470588237,,
671,  Les progrès de Renault ont amplifié l'amertume de perdre Ricciardo  ,0.1653472222222222,Positive,Ricciardo
671,,0.1653472222222222,,Renault
671,,0.1653472222222222,,
672,"  Les nouveaux patrons de Williams ""ne se cachent pas""  ",0.13356164383561644,Neutral,Williams
672,,0.13356164383561644,,
672,,0.13356164383561644,,
673,  FIA et pilotes F1 ont échangé sur les restarts après Safety Car  ,0.15374999999999997,Positive,
673,,0.15374999999999997,,
673,,0.15374999999999997,,
674,  Problèmes de fiabilité : Verstappen salue l'honnêteté de Honda  ,0.12172413793103451,Neutral,Verstappen
674,,0.12172413793103451,,
674,,0.12172413793103451,,
675,"  Alonso : La ""chance"" et ""la meilleure voiture"" ne suffisent pas  ",0.16703571428571426,Positive,
675,,0.16703571428571426,,
675,,0.16703571428571426,,
676,  Racing Point veut aider Vettel à retrouver la niaque  ,0.18526315789473682,Positive,Vettel
676,,0.18526315789473682,,Racing Point
676,,0.18526315789473682,,
677,  Schumacher et la jeune garde Ferrari en piste à Fiorano  ,0.17166666666666663,Positive,Ferrari
677,,0.17166666666666663,,
677,,0.17166666666666663,,
678,  Red Bull propose un Grand Prix hors championnat à grille inversée  ,0.16126582278481014,Positive,Red Bull
678,,0.16126582278481014,,
678,,0.16126582278481014,,
679,"  Häkkinen : ""Difficile de se souvenir de toutes les règles""  ",0.14560975609756094,Neutral,
679,,0.14560975609756094,,
679,,0.14560975609756094,,
680,  Red Bull et Verstappen en mission : le temps est-il compté ?  ,0.19166666666666665,Positive,Verstappen
680,,0.19166666666666665,,Red Bull
680,,0.19166666666666665,,
681,  Les pilotes critiquent les points de pénalité qu'avait eus Hamilton  ,0.009187500000000012,Neutral,Hamilton
681,,0.009187500000000012,,
681,,0.009187500000000012,,
682,"  Gasly chez Red Bull ou AlphaTauri : ""Les deux options sont bonnes""  ",0.15826630434782604,Positive,Gasly
682,,0.15826630434782604,,Red Bull
682,,0.15826630434782604,,AlphaTauri
683,"  Hamilton : ""Après tout, je ne suis qu'un être humain""  ",0.11544871794871796,Neutral,Hamilton
683,,0.11544871794871796,,
683,,0.11544871794871796,,
684,  Le clipping du moteur Honda a handicapé Red Bull à Sotchi  ,0.07500000000000001,Neutral,Red Bull
684,,0.07500000000000001,,
684,,0.07500000000000001,,
685,"  Schumacher, Ilott et Shwartzman vont faire des EL1  ",0.14653061224489794,Neutral,
685,,0.14653061224489794,,
685,,0.14653061224489794,,
686,"  Red Bull perçoit une forme de ""suffisance"" chez Mercedes  ",0.07614814814814815,Neutral,Red Bull
686,,0.07614814814814815,,Mercedes
686,,0.07614814814814815,,
687,"  Brawn invite Hamilton à réfléchir pour ""éviter de tels incidents""  ",0.10621794871794872,Neutral,Hamilton
687,,0.10621794871794872,,
687,,0.10621794871794872,,
688,"  Racing Point a été ""surpris"" par les critiques de Pérez  ",0.07369565217391304,Neutral,Racing Point
688,,0.07369565217391304,,
